id,name,time,location,host,url
"310879415","Reinvent Your Social Life and Relationships","Mon, Sep 22 · 7:00 PM EDT","Online","Reinvent the Social Life Meetup","https://www.meetup.com/reinvent-the-social-life-meetup/events/310879415/?recId=bc7b50d5-b262-4700-84bf-dcc91d4306bb&recSource=ml-popular-events-nearby-online&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310526900","📅September👔 MONDAY After Work Networking Social👔NYC CONNECTS Social!🗽🔌","Mon, Sep 22 · 6:00 PM EDT","N/A","🗽NYC CONNECTS🗽","https://www.meetup.com/nycconnects-social/events/310526900/?recId=6a30a371-5ce1-4f97-8406-6341c117ac77&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310881735","From Demos to Durable AI: A Fireside Chat with Arize’s Aman Khan","Mon, Sep 29 · 6:00 PM EDT","N/A","NY Product","https://www.meetup.com/ny-product/events/310881735/?recId=6a30a371-5ce1-4f97-8406-6341c117ac77&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310954336","Ancient Philosophy Club — Plato's Republic Book I","Mon, Sep 22 · 7:00 PM EDT","N/A","The New York Philosophy Club","https://www.meetup.com/new-york-philosophy-club/events/310954336/?recId=6a30a371-5ce1-4f97-8406-6341c117ac77&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"311004778","NY Professionals Happy Hour","Thu, Sep 25 · 7:00 PM EDT","N/A","NY Young Professionals","https://www.meetup.com/ny-young-professionals/events/311004778/?recId=6a30a371-5ce1-4f97-8406-6341c117ac77&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310525767","[Location Changed] Discussion: Boundaries","Every two weeks on Tue","Sep 30 · 7:00 PM EDT","New York Interesting Conversations","https://www.meetup.com/new-york-conversations/events/310525767/?recId=6a30a371-5ce1-4f97-8406-6341c117ac77&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310892271","Thursday Night - Live In Person Trading. All levels welcome-Pizza served- zoom*","Thu, Sep 25 · 6:00 PM EDT","Hybrid","Day Traders of New York Beginners and Intermediate levels","https://www.meetup.com/day-traders-of-new-york-beginners-and-intermediate-levels/events/310892271/?recId=6a30a371-5ce1-4f97-8406-6341c117ac77&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310492380","NYC Professionals Happy Hour","Every two weeks on Tue","Sep 23 · 6:00 PM EDT","City Social Happy Hour","https://www.meetup.com/citysocialhappyhour/events/310492380/?recId=6a30a371-5ce1-4f97-8406-6341c117ac77&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"309926427","Boardgames at Overlook in Midtown East! New players welcome!","Every two weeks on Wed","Sep 24 · 7:00 PM EDT","NYC Boardgame Icebreakers - Meet • Drink •  Play","https://www.meetup.com/boardgame-icebreakers/events/309926427/?recId=6a30a371-5ce1-4f97-8406-6341c117ac77&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"307879785","Dover Stone Church and Nellie Hill Preserve","Sun, Sep 21 · 6:45 AM EDT","N/A","Neverwinter Free Hiking and Cycling","https://www.meetup.com/neverwinter-free-hiking-and-cycling/events/307879785/?recId=6a30a371-5ce1-4f97-8406-6341c117ac77&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310095817","High Line & Hudson Yards Date Walk (20s, 30s, 40s Singles Stroll)","Sat, Sep 20 · 6:30 PM EDT","N/A","The New York City Social Group (26,000+ members!)","https://www.meetup.com/nyc-social/events/310095817/?recId=6a30a371-5ce1-4f97-8406-6341c117ac77&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310782822","Langroops NYC 🗣Language Exchange - En/Es/Fr/中/日/עב/ру/De/한/ع/Por/It & more!","Every Sat","Sep 20 · 4:00 PM EDT","Langroops NYC Language Exchange","https://www.meetup.com/new-york-langroops-language-exchange/events/310782822/?recId=6a30a371-5ce1-4f97-8406-6341c117ac77&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310560109","Small Business Consulting & Leadership Network","Sat, Sep 27 · 6:00 PM EDT","Online","Small Business Consulting & Leadership Network","https://www.meetup.com/small-business-consulting-leadership-network/events/310560109/?recId=73b3c345-f8eb-4f04-8611-967f8c284b3b&recSource=ml-popular-events-nearby-online&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"311004806","Make friends over pub and grub!","Thu, Sep 25 · 7:00 PM EDT","N/A","NY Pub and Grub","https://www.meetup.com/ny-pub-and-grub/events/311004806/?recId=73b3c345-f8eb-4f04-8611-967f8c284b3b&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310599326","Professional Machine Learning Engineer 5","Mon, Sep 22 · 7:00 PM EDT","Online","Google Developer Group Bethesda","https://www.meetup.com/bethesda-gdg/events/310599326/?recId=73b3c345-f8eb-4f04-8611-967f8c284b3b&recSource=ml-popular-events-nearby-online&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310875493","🕺🍻💃SEPTIEMBRE Latinos y Latinas Networking | Y un poquito de baile!","Mon, Sep 29 · 7:00 PM EDT","N/A","Latin American NYC: Latinos y Latinas de Nueva York","https://www.meetup.com/latin-american-nyc-latinos-y-latinas-de-nueva-york/events/310875493/?recId=73b3c345-f8eb-4f04-8611-967f8c284b3b&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310297801","Fintech Mixer: Innovators, Builders & Game Changers","Thu, Oct 9 · 6:00 PM EDT","N/A","NY Finance Meetup Group","https://www.meetup.com/ny-finance-meetup-group/events/310297801/?recId=73b3c345-f8eb-4f04-8611-967f8c284b3b&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310889223","NYC Tech Connect: Monthly Networking Mixer for Innovators, Developers & Founders","Wed, Oct 1 · 6:00 PM EDT","N/A","New York Software & Tech Group","https://www.meetup.com/new-york-software-tech-group/events/310889223/?recId=73b3c345-f8eb-4f04-8611-967f8c284b3b&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310293970","Dataism & the Invisible Hand: How Data & Algorithms Shape Society and Ourselves","Sat, Sep 27 · 5:00 PM EDT","N/A","NYC Philosophy and Psychology Readers Community Φ Ψ","https://www.meetup.com/reading-philosophy/events/310293970/?recId=73b3c345-f8eb-4f04-8611-967f8c284b3b&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"306388526","September 2025 NYAPM Happy Hour","Monthly","Mon, Sep 22 · 6:00 PM EDT","New York Asian Professionals Meetup-12185 members & growing!","https://www.meetup.com/new-york-asian-professionals/events/306388526/?recId=73b3c345-f8eb-4f04-8611-967f8c284b3b&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"306429105","Tarrytown lakes and Rockefeller state parks Hike","Sat, Sep 27 · 8:00 AM EDT","N/A","Neverwinter Free Hiking and Cycling","https://www.meetup.com/neverwinter-free-hiking-and-cycling/events/306429105/?recId=73b3c345-f8eb-4f04-8611-967f8c284b3b&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"311086111","TOPSPIN - The NYC Ping Pong Meetup Group","Mon, Sep 22 · 6:30 PM EDT","N/A","TOPSPIN - The NYC Ping Pong Meetup Group","https://www.meetup.com/topspin-the-new-york-ping-pong-meetup-group/events/311086111/?recId=73b3c345-f8eb-4f04-8611-967f8c284b3b&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310824628","Software Freedom Day @ Hack Manhattan","Sat, Sep 20 · 2:00 PM EDT","N/A","Hack Manhattan","https://www.meetup.com/hackmanhattan/events/310824628/?recId=73b3c345-f8eb-4f04-8611-967f8c284b3b&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"307539294","NYC Content Creators Meetup: Connect, Collaborate & Inspire","Sat, Sep 27 · 3:00 PM EDT","N/A","Content Creators Exchange of New York","https://www.meetup.com/content-creators-exchange-of-new-york/events/307539294/?recId=73b3c345-f8eb-4f04-8611-967f8c284b3b&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310622188","WiMLDS: 3-Part AI Workshop - Bootcamp #2: Advanced LLMs [RAG & Agentic AI]","Tue, Sep 23 · 6:00 PM EDT","N/A","NYC Women in Machine Learning & Data Science","https://www.meetup.com/nyc-wimlds/events/310622188/?recId=c7bec0b9-4509-4589-bbc7-18e24814e569&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310782840","Meditate NYC by Buddhist Council of NY (@ Village Zendo NYC)","Sat, Sep 20 · 1:00 PM EDT","N/A","Dharma Drink: the hangout for Buddhists (& like minded)","https://www.meetup.com/dharmadrink/events/310782840/?recId=c7bec0b9-4509-4589-bbc7-18e24814e569&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310772782","The September House - Carissa Orlando","Sat, Sep 20 · 2:00 PM EDT","N/A","Thrills and Chills Book Club","https://www.meetup.com/meetup-group-fxzpcgzn/events/310772782/?recId=c7bec0b9-4509-4589-bbc7-18e24814e569&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310921840","Movie, Art and Design meet","Sat, Oct 11 · 4:00 PM EDT","N/A","NYC MAD - Movie, Art and Design","https://www.meetup.com/nyc-mad/events/310921840/?recId=c7bec0b9-4509-4589-bbc7-18e24814e569&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310919622","Git for Data: How Table Formats Unify Software and Data Development","Wed, Oct 15 · 6:00 PM EDT","N/A","PyData NYC","https://www.meetup.com/pydatanyc/events/310919622/?recId=c7bec0b9-4509-4589-bbc7-18e24814e569&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310051498","Central Park beginner Runners","Every Sun","Sep 21 · 10:00 AM EDT","Central Park beginner runners","https://www.meetup.com/central-park-beginner-runners/events/310051498/?recId=c7bec0b9-4509-4589-bbc7-18e24814e569&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310280940","Daytime Book Club - Button Man","Tue, Sep 30 · 2:00 PM EDT","N/A","Manhattan Women's Social Meetup","https://www.meetup.com/manhattan-womens-social/events/310280940/?recId=c7bec0b9-4509-4589-bbc7-18e24814e569&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310895492","Introduction to Vibecoding","Wed, Sep 24 · 6:30 PM EDT","N/A","NYC User Experience & Digital Product Designers","https://www.meetup.com/nycuxd/events/310895492/?recId=c7bec0b9-4509-4589-bbc7-18e24814e569&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310753204","Tired of Everyone? Free Online Class for Women 40+","Tue, Sep 23 · 7:00 PM EDT","Online","Midlife Reimagined For Women Group","https://www.meetup.com/midlife-reinvention-for-women-meetup-group/events/310753204/?recId=c7bec0b9-4509-4589-bbc7-18e24814e569&recSource=ml-popular-events-nearby-online&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310850730","Bitcoin Developers’ Socratic Seminar 151","Wed, Sep 24 · 6:00 PM EDT","N/A","BitDevs NYC","https://www.meetup.com/bitdevsnyc/events/310850730/?recId=c7bec0b9-4509-4589-bbc7-18e24814e569&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310371280","How to Read Philosophy (Workshop)","Sat, Sep 27 · 1:00 PM EDT","N/A","NYC Philosophy and Psychology Readers Community Φ Ψ","https://www.meetup.com/reading-philosophy/events/310371280/?recId=c7bec0b9-4509-4589-bbc7-18e24814e569&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310946680","Keto for Mental Health-Support Group","Mon, Sep 22 · 6:00 PM EDT","Online","Keto lifestyle for mental health","https://www.meetup.com/keto-lifestyle-for-mental-health/events/310946680/?recId=6676742c-0001-4263-9072-da4573dc2a0e&recSource=ml-popular-events-nearby-online&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"311120179","Women In Tech Gather Mixer","Thu, Sep 25 · 7:00 PM EDT","N/A","Tech Gather NYC","https://www.meetup.com/tech-gather-nyc/events/311120179/?recId=6676742c-0001-4263-9072-da4573dc2a0e&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"311025034","A Crash Course in MCP: A Beginners Guide Using TypeScript","Sun, Sep 21 · 4:00 PM EDT","N/A","New York Code & Coffee","https://www.meetup.com/new-york-code-coffee/events/311025034/?recId=6676742c-0001-4263-9072-da4573dc2a0e&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310596758","Language exchange Saturday!","Every Sat","Sep 20 · 6:00 PM EDT","NYC Social Club","https://www.meetup.com/meetup-group-szqyjzpl/events/310596758/?recId=6676742c-0001-4263-9072-da4573dc2a0e&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310833541","NYC Tech Mixer 2025","Thu, Sep 25 · 6:00 PM EDT","N/A","NYC Tech Meetup","https://www.meetup.com/nyctechmixer/events/310833541/?recId=6676742c-0001-4263-9072-da4573dc2a0e&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310638492","Startup Grind All-Stars Pitch Night","Tue, Sep 23 · 5:30 PM EDT","N/A","Startup Grind NYC","https://www.meetup.com/startup-grind-nyc/events/310638492/?recId=6676742c-0001-4263-9072-da4573dc2a0e&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"311064167","Biggest NYC Mandarin & Culture Mixer!","Sat, Sep 20 · 3:00 PM EDT","N/A","New York’s Largest Mandarin Community","https://www.meetup.com/mandarin-chinese-language-and-culture-exchange/events/311064167/?recId=6676742c-0001-4263-9072-da4573dc2a0e&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"309926014","Smart Love After Heartbreak: How to Heal Without Getting Hardened","Sat, Sep 27 · 1:30 PM EDT","Online","The ACE Relationship Community","https://www.meetup.com/theacemethod/events/309926014/?recId=6676742c-0001-4263-9072-da4573dc2a0e&recSource=ml-popular-events-nearby-online&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310894113","Lunch in the Mediterranean - 1st Avenue between 61st & 62nd Streets","Wed, Sep 24 · 12:30 PM EDT","N/A","Manhattan Women's Social Meetup","https://www.meetup.com/manhattan-womens-social/events/310894113/?recId=6676742c-0001-4263-9072-da4573dc2a0e&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310997415","🤖 Build Your First AI Agent: Hands-On Workshop with Make.com","Tue, Sep 30 · 6:00 PM EDT","N/A","No-Code: NYC","https://www.meetup.com/no-code-nyc/events/310997415/?recId=6676742c-0001-4263-9072-da4573dc2a0e&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310831248","HRF x PubKey: Bitcoin and AI w/ Matt Ahlborg","Wed, Sep 24 · 6:00 PM EDT","N/A","PubKey NYC Bitcoin Meetups","https://www.meetup.com/pubkey-meetups/events/310831248/?recId=6676742c-0001-4263-9072-da4573dc2a0e&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"311118446","Hacktoberfest Hackathon 2025 - New York","Fri, Oct 3 · 5:00 PM EDT","N/A","DigitalOcean New York","https://www.meetup.com/digitalocean-newyork/events/311118446/?recId=6676742c-0001-4263-9072-da4573dc2a0e&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310842788","Saturday Drinks at Bar Veloce","Sat, Sep 20 · 3:30 PM EDT","N/A","NYC Social","https://www.meetup.com/meetup-group-nyc-social/events/310842788/?recId=005a19a7-763d-4c62-a4b0-82dfef5f1c37&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310613846","Literacy Beyond Print: Accessible Reading, Tech and Graphics at the NYPL","Tue, Oct 7 · 7:30 PM EDT","N/A","A11yNYC - Accessibility New York City","https://www.meetup.com/a11ynyc/events/310613846/?recId=005a19a7-763d-4c62-a4b0-82dfef5f1c37&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310110395","Sunday Pep Talk: An Emotional Reset & Intention Setting","Every two weeks on Sun","Sep 28 · 1:00 PM EDT","Getting Over Your Breakup","https://www.meetup.com/breakup-and-divorce-support/events/310110395/?recId=005a19a7-763d-4c62-a4b0-82dfef5f1c37&recSource=ml-popular-events-nearby-online&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310899874","Social Networking Mixer for NYC Young Professionals","Every Fri","Sep 26 · 7:00 PM EDT","NYC Social Young Professionals","https://www.meetup.com/nyc-social-young-professionals/events/310899874/?recId=005a19a7-763d-4c62-a4b0-82dfef5f1c37&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310695800","LET'S ALL GO BACK TO THE METROPOLITAN MUSEUM OF ART - THE MET - SPECIAL EVENT!","Sat, Oct 4 · 1:00 PM EDT","N/A","New York City Art, Film, Museum, Social Club","https://www.meetup.com/art-music-social/events/310695800/?recId=005a19a7-763d-4c62-a4b0-82dfef5f1c37&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310981535","Writers Meetup at The Playhouse Bar","Tue, Sep 23 · 6:00 PM EDT","N/A","The Writing Group","https://www.meetup.com/thewritinggroup/events/310981535/?recId=005a19a7-763d-4c62-a4b0-82dfef5f1c37&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310342670","Get Coached Through Your Breakup","Every two weeks on Thu","Oct 2 · 1:00 PM EDT","Getting Over Your Breakup","https://www.meetup.com/breakup-and-divorce-support/events/310342670/?recId=005a19a7-763d-4c62-a4b0-82dfef5f1c37&recSource=ml-popular-events-nearby-online&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"310541348","Kushi Kushi Yaki","Fri, Sep 26 · 6:30 PM EDT","N/A","NYC Ramen Enthusiasts Club","https://www.meetup.com/nyc-ramen-enthusiasts-club/events/310541348/?recId=005a19a7-763d-4c62-a4b0-82dfef5f1c37&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
"311085594","New York Tech & Beer® - Happy Hour @ Smithfield Hall","Thu, Oct 16 · 7:00 PM EDT","N/A","New York Tech & Beer®","https://www.meetup.com/nyctnb/events/311085594/?recId=005a19a7-763d-4c62-a4b0-82dfef5f1c37&recSource=ml-popular-events-nearby-offline&searchId=6fe1d402-8820-4ab0-97f3-793bd72024aa&eventOrigin=find_page%24all"
